"","Hit","TTseq_Pos","TTseq_Neg","TTseq_Total","RNAseq_Pos","RNAseq_Neg","RNAseq_Total","TPM_TTseq_Total","TPM_TTseq_Pos","TPM_TTseq_Neg","TPM_RNAseq_Total","TPM_RNAseq_Pos","TPM_RNAseq_Neg","FractionPos_TTseq","FractionPos_RNAseq","Ratio_TTversusRNA","PassThresh_TT","PassThresh_RNA","TT_Enrich"
"Enh498",FALSE,23,8,31,13,4,17,0.488847658180813,0.362693423811571,0.126154234369242,0.25656875243429,0.196199634214457,0.060369118219833,0.741935483870968,0.764705882352941,1.82304526748971,TRUE,TRUE,TRUE
"Enh499",FALSE,11,5,16,1,2,3,0.252308468738484,0.173462072257708,0.0788463964807763,0.0452768386648748,0.0150922795549583,0.0301845591099165,0.6875,0.333333333333333,5.31893687707641,TRUE,TRUE,TRUE
"Enh586",TRUE,3,1,4,0,0,0,0.063077117184621,0.0473078378884657,0.0157692792961553,0,0,0,0.75,0,401,TRUE,FALSE,TRUE
"Enh589",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh507",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh508",TRUE,4,3,7,0,0,0,0.110384955073087,0.063077117184621,0.0473078378884657,0,0,0,0.571428571428571,0,701,TRUE,FALSE,TRUE
"Enh550",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh551",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh552",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh553",FALSE,1,1,2,0,0,0,0.0315385585923105,0.0157692792961553,0.0157692792961553,0,0,0,0.5,0,201,FALSE,FALSE,FALSE
"Enh554",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh555",FALSE,0,0,0,0,1,1,0,0,0,0.0150922795549583,0,0.0150922795549583,0,0,0.0099009900990099,FALSE,FALSE,FALSE
"Enh556",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh557",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh558",FALSE,3,3,6,1,0,1,0.0946156757769315,0.0473078378884657,0.0473078378884657,0.0150922795549583,0.0150922795549583,0,0.5,1,5.95049504950495,TRUE,FALSE,TRUE
"Enh559",FALSE,5,1,6,1,0,1,0.0946156757769315,0.0788463964807763,0.0157692792961553,0.0150922795549583,0.0150922795549583,0,0.833333333333333,1,5.95049504950495,TRUE,FALSE,TRUE
"Enh560",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh561",FALSE,9,0,9,0,0,0,0.141923513665397,0.141923513665397,0,0,0,0,1,0,901,TRUE,FALSE,TRUE
"Enh562",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh563",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh564",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh565",FALSE,0,3,3,0,0,0,0.0473078378884657,0,0.0473078378884657,0,0,0,0,0,301,TRUE,FALSE,TRUE
"Enh566",FALSE,0,6,6,1,5,6,0.0946156757769315,0,0.0946156757769315,0.0905536773297495,0.0150922795549583,0.0754613977747913,0,0.166666666666667,1,TRUE,TRUE,FALSE
"Enh567",TRUE,1,5,6,1,6,7,0.0946156757769315,0.0157692792961553,0.0788463964807763,0.105645956884708,0.0150922795549583,0.0905536773297495,0.166666666666667,0.142857142857143,0.85734664764622,TRUE,TRUE,FALSE
"Enh568",FALSE,0,12,12,1,4,5,0.189231351553863,0,0.189231351553863,0.0754613977747913,0.0150922795549583,0.060369118219833,0,0.2,2.39720558882236,TRUE,TRUE,TRUE
"Enh569",FALSE,3,28,31,1,15,16,0.488847658180813,0.0473078378884657,0.441539820292347,0.241476472879332,0.0150922795549583,0.226384193324374,0.0967741935483871,0.0625,1.9369144284822,TRUE,TRUE,TRUE
"Enh570",FALSE,7,17,24,2,23,25,0.378462703107726,0.110384955073087,0.268077748034639,0.377306988873956,0.0301845591099165,0.34712242976404,0.291666666666667,0.08,0.960015993602559,TRUE,TRUE,FALSE
"Enh571",FALSE,12,30,42,2,29,31,0.66230973043852,0.189231351553863,0.473078378884657,0.467860666203706,0.0301845591099165,0.437676107093789,0.285714285714286,0.0645161290322581,1.35472428248952,TRUE,TRUE,TRUE
"Enh572",FALSE,0,28,28,1,21,22,0.441539820292347,0,0.441539820292347,0.332030150209082,0.0150922795549583,0.316937870654123,0,0.0454545454545455,1.27260336210813,TRUE,TRUE,TRUE
"Enh573",FALSE,0,14,14,0,23,23,0.220769910146173,0,0.220769910146173,0.34712242976404,0,0.34712242976404,0,0,0.608865710560626,TRUE,TRUE,FALSE
"Enh574",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh575",FALSE,0,6,6,0,0,0,0.0946156757769315,0,0.0946156757769315,0,0,0,0,0,601,TRUE,FALSE,TRUE
"Enh576",FALSE,3,51,54,0,10,10,0.851541081992383,0.0473078378884657,0.804233244103918,0.150922795549583,0,0.150922795549583,0.0555555555555556,0,5.3956043956044,TRUE,TRUE,TRUE
"Enh577",FALSE,27,31,58,4,5,9,0.914618199177004,0.425770540996192,0.488847658180813,0.135830515994624,0.060369118219833,0.0754613977747913,0.46551724137931,0.444444444444444,6.43840177580466,TRUE,TRUE,TRUE
"Enh578",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh579",FALSE,1,2,3,0,0,0,0.0473078378884657,0.0157692792961553,0.0315385585923105,0,0,0,0.333333333333333,0,301,TRUE,FALSE,TRUE
"Enh580",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh581",FALSE,13,0,13,4,0,4,0.205000630850018,0.205000630850018,0,0.060369118219833,0.060369118219833,0,1,1,3.24438902743142,TRUE,TRUE,TRUE
"Enh582",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh583",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh584",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh585",FALSE,39,16,55,8,2,10,0.867310361288539,0.615001892550055,0.252308468738484,0.150922795549583,0.120738236439666,0.0301845591099165,0.709090909090909,0.8,5.4955044955045,TRUE,TRUE,TRUE
"Enh587",FALSE,4,0,4,0,0,0,0.063077117184621,0.063077117184621,0,0,0,0,1,0,401,TRUE,FALSE,TRUE
"Enh588",FALSE,1,38,39,2,6,8,0.615001892550055,0.0157692792961553,0.599232613253899,0.120738236439666,0.0301845591099165,0.0905536773297495,0.0256410256410256,0.25,4.87016229712859,TRUE,TRUE,TRUE
"Enh509",FALSE,2,0,2,0,0,0,0.0315385585923105,0.0315385585923105,0,0,0,0,1,0,201,FALSE,FALSE,FALSE
"Enh510",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh511",FALSE,0,1,1,0,2,2,0.0157692792961553,0,0.0157692792961553,0.0301845591099165,0,0.0301845591099165,0,0,0.502487562189055,FALSE,FALSE,FALSE
"Enh512",FALSE,2,3,5,0,1,1,0.0788463964807763,0.0315385585923105,0.0473078378884657,0.0150922795549583,0,0.0150922795549583,0.4,0,4.96039603960396,TRUE,FALSE,TRUE
"Enh513",FALSE,4,0,4,0,1,1,0.063077117184621,0.063077117184621,0,0.0150922795549583,0,0.0150922795549583,1,0,3.97029702970297,TRUE,FALSE,TRUE
"Enh514",FALSE,5,0,5,0,0,0,0.0788463964807763,0.0788463964807763,0,0,0,0,1,0,501,TRUE,FALSE,TRUE
"Enh515",FALSE,0,1,1,1,0,1,0.0157692792961553,0,0.0157692792961553,0.0150922795549583,0.0150922795549583,0,0,1,1,FALSE,FALSE,FALSE
"Enh516",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh517",FALSE,0,3,3,0,0,0,0.0473078378884657,0,0.0473078378884657,0,0,0,0,0,301,TRUE,FALSE,TRUE
"Enh518",FALSE,0,0,0,1,0,1,0,0,0,0.0150922795549583,0.0150922795549583,0,0,1,0.0099009900990099,FALSE,FALSE,FALSE
"Enh519",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh520",FALSE,11,1,12,2,2,4,0.189231351553863,0.173462072257708,0.0157692792961553,0.060369118219833,0.0301845591099165,0.0301845591099165,0.916666666666667,0.5,2.99501246882793,TRUE,TRUE,TRUE
"Enh521",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh522",FALSE,3,0,3,3,0,3,0.0473078378884657,0.0473078378884657,0,0.0452768386648748,0.0452768386648748,0,1,1,1,TRUE,TRUE,FALSE
"Enh523",FALSE,1,6,7,1,1,2,0.110384955073087,0.0157692792961553,0.0946156757769315,0.0301845591099165,0.0150922795549583,0.0150922795549583,0.142857142857143,0.5,3.48756218905473,TRUE,FALSE,TRUE
"Enh524",FALSE,13,7,20,3,2,5,0.315385585923105,0.205000630850018,0.110384955073087,0.0754613977747913,0.0452768386648748,0.0301845591099165,0.65,0.6,3.9940119760479,TRUE,TRUE,TRUE
"Enh525",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh526",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh527",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh528",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh529",FALSE,9,0,9,1,0,1,0.141923513665397,0.141923513665397,0,0.0150922795549583,0.0150922795549583,0,1,1,8.92079207920792,TRUE,FALSE,TRUE
"Enh530",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh531",FALSE,0,1,1,0,3,3,0.0157692792961553,0,0.0157692792961553,0.0452768386648748,0,0.0452768386648748,0,0,0.335548172757475,FALSE,TRUE,FALSE
"Enh532",FALSE,1,13,14,0,6,6,0.220769910146173,0.0157692792961553,0.205000630850018,0.0905536773297495,0,0.0905536773297495,0.0714285714285714,0,2.33111480865225,TRUE,TRUE,TRUE
"Enh533",FALSE,9,18,27,9,9,18,0.425770540996192,0.141923513665397,0.283847027330794,0.271661031989249,0.135830515994624,0.135830515994624,0.333333333333333,0.5,1.49972237645752,TRUE,TRUE,TRUE
"Enh534",TRUE,0,2,2,0,0,0,0.0315385585923105,0,0.0315385585923105,0,0,0,0,0,201,FALSE,FALSE,FALSE
"Enh535",TRUE,0,1,1,1,0,1,0.0157692792961553,0,0.0157692792961553,0.0150922795549583,0.0150922795549583,0,0,1,1,FALSE,FALSE,FALSE
"Enh536",FALSE,2,3,5,2,0,2,0.0788463964807763,0.0315385585923105,0.0473078378884657,0.0301845591099165,0.0301845591099165,0,0.4,1,2.49253731343284,TRUE,FALSE,TRUE
"Enh537",TRUE,2,3,5,0,0,0,0.0788463964807763,0.0315385585923105,0.0473078378884657,0,0,0,0.4,0,501,TRUE,FALSE,TRUE
"Enh538",TRUE,16,17,33,1,0,1,0.520386216773123,0.252308468738484,0.268077748034639,0.0150922795549583,0.0150922795549583,0,0.484848484848485,1,32.6831683168317,TRUE,FALSE,TRUE
"Enh539",TRUE,32,2,34,5,0,5,0.536155496069278,0.504616937476968,0.0315385585923105,0.0754613977747913,0.0754613977747913,0,0.941176470588235,1,6.78842315369261,TRUE,TRUE,TRUE
"Enh540",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh541",FALSE,7,5,12,0,1,1,0.189231351553863,0.110384955073087,0.0788463964807763,0.0150922795549583,0,0.0150922795549583,0.583333333333333,0,11.8910891089109,TRUE,FALSE,TRUE
"Enh542",FALSE,1,0,1,2,0,2,0.0157692792961553,0.0157692792961553,0,0.0301845591099165,0.0301845591099165,0,1,1,0.502487562189055,FALSE,FALSE,FALSE
"Enh543",FALSE,1,1,2,0,0,0,0.0315385585923105,0.0157692792961553,0.0157692792961553,0,0,0,0.5,0,201,FALSE,FALSE,FALSE
"Enh544",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh545",FALSE,4,8,12,0,3,3,0.189231351553863,0.063077117184621,0.126154234369242,0.0452768386648748,0,0.0452768386648748,0.333333333333333,0,3.99003322259136,TRUE,TRUE,TRUE
"Enh546",FALSE,6,31,37,1,7,8,0.583463333957744,0.0946156757769315,0.488847658180813,0.120738236439666,0.0150922795549583,0.105645956884708,0.162162162162162,0.125,4.62047440699126,TRUE,TRUE,TRUE
"Enh547",TRUE,7,5,12,4,0,4,0.189231351553863,0.110384955073087,0.0788463964807763,0.060369118219833,0.060369118219833,0,0.583333333333333,1,2.99501246882793,TRUE,TRUE,TRUE
"Enh548",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh549",FALSE,1,3,4,0,0,0,0.063077117184621,0.0157692792961553,0.0473078378884657,0,0,0,0.25,0,401,TRUE,FALSE,TRUE
"Enh603",TRUE,1,5,6,0,3,3,0.0946156757769315,0.0157692792961553,0.0788463964807763,0.0452768386648748,0,0.0452768386648748,0.166666666666667,0,1.99667774086379,TRUE,TRUE,TRUE
"Enh606",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh607",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh590",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh591",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh592",TRUE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh593",FALSE,2,295,297,0,32,32,4.68347595095811,0.0315385585923105,4.6519373923658,0.482952945758664,0,0.482952945758664,0.00673400673400673,0,9.27866291783818,TRUE,TRUE,TRUE
"Enh594",FALSE,3,231,234,0,30,30,3.69001135530033,0.0473078378884657,3.64270351741186,0.452768386648748,0,0.452768386648748,0.0128205128205128,0,7.79773408863712,TRUE,TRUE,TRUE
"Enh595",FALSE,5,4,9,0,0,0,0.141923513665397,0.0788463964807763,0.063077117184621,0,0,0,0.555555555555556,0,901,TRUE,FALSE,TRUE
"Enh596",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh597",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh598",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh599",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh600",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh601",FALSE,4,0,4,0,0,0,0.063077117184621,0.063077117184621,0,0,0,0,1,0,401,TRUE,FALSE,TRUE
"Enh602",FALSE,8,0,8,0,0,0,0.126154234369242,0.126154234369242,0,0,0,0,1,0,801,TRUE,FALSE,TRUE
"Enh604",FALSE,1,1,2,0,0,0,0.0315385585923105,0.0157692792961553,0.0157692792961553,0,0,0,0.5,0,201,FALSE,FALSE,FALSE
"Enh605",FALSE,5,0,5,0,0,0,0.0788463964807763,0.0788463964807763,0,0,0,0,1,0,501,TRUE,FALSE,TRUE
"Enh608",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh609",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh610",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh611",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh612",FALSE,0,0,0,2,0,2,0,0,0,0.0301845591099165,0.0301845591099165,0,0,1,0.00497512437810945,FALSE,FALSE,FALSE
"Enh613",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh614",FALSE,5,29,34,1,9,10,0.536155496069278,0.0788463964807763,0.457309099588502,0.150922795549583,0.0150922795549583,0.135830515994624,0.147058823529412,0.1,3.3976023976024,TRUE,TRUE,TRUE
"Enh615",FALSE,11,3,14,1,0,1,0.220769910146173,0.173462072257708,0.0473078378884657,0.0150922795549583,0.0150922795549583,0,0.785714285714286,1,13.8712871287129,TRUE,FALSE,TRUE
"Enh638",FALSE,6,2,8,2,1,3,0.126154234369242,0.0946156757769315,0.0315385585923105,0.0452768386648748,0.0301845591099165,0.0150922795549583,0.75,0.666666666666667,2.66112956810631,TRUE,TRUE,TRUE
"Enh616",FALSE,1,6,7,0,0,0,0.110384955073087,0.0157692792961553,0.0946156757769315,0,0,0,0.142857142857143,0,701,TRUE,FALSE,TRUE
"Enh617",FALSE,26,7,33,2,0,2,0.520386216773123,0.410001261700036,0.110384955073087,0.0301845591099165,0.0301845591099165,0,0.787878787878788,1,16.4228855721393,TRUE,FALSE,TRUE
"Enh618",FALSE,2,6,8,0,0,0,0.126154234369242,0.0315385585923105,0.0946156757769315,0,0,0,0.25,0,801,TRUE,FALSE,TRUE
"Enh619",FALSE,7,2,9,0,0,0,0.141923513665397,0.110384955073087,0.0315385585923105,0,0,0,0.777777777777778,0,901,TRUE,FALSE,TRUE
"Enh620",TRUE,9,2,11,1,1,2,0.173462072257708,0.141923513665397,0.0315385585923105,0.0301845591099165,0.0150922795549583,0.0150922795549583,0.818181818181818,0.5,5.47761194029851,TRUE,FALSE,TRUE
"Enh621",FALSE,26,0,26,14,0,14,0.410001261700036,0.410001261700036,0,0.211291913769416,0.211291913769416,0,1,1,1.85653104925054,TRUE,TRUE,TRUE
"Enh622",FALSE,34,0,34,15,0,15,0.536155496069278,0.536155496069278,0,0.226384193324374,0.226384193324374,0,1,1,2.26582278481013,TRUE,TRUE,TRUE
"Enh623",FALSE,0,2,2,1,1,2,0.0315385585923105,0,0.0315385585923105,0.0301845591099165,0.0150922795549583,0.0150922795549583,0,0.5,1,FALSE,FALSE,FALSE
"Enh624",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh625",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh626",FALSE,14,64,78,0,7,7,1.23000378510011,0.220769910146173,1.00923387495394,0.105645956884708,0,0.105645956884708,0.179487179487179,0,11.1283880171184,TRUE,TRUE,TRUE
"Enh627",FALSE,0,0,0,1,0,1,0,0,0,0.0150922795549583,0.0150922795549583,0,0,1,0.0099009900990099,FALSE,FALSE,FALSE
"Enh628",FALSE,14,0,14,1,0,1,0.220769910146173,0.220769910146173,0,0.0150922795549583,0.0150922795549583,0,1,1,13.8712871287129,TRUE,FALSE,TRUE
"Enh629",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh630",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh631",TRUE,4,0,4,3,0,3,0.063077117184621,0.063077117184621,0,0.0452768386648748,0.0452768386648748,0,1,1,1.33222591362126,TRUE,TRUE,TRUE
"Enh632",FALSE,0,2,2,1,0,1,0.0315385585923105,0,0.0315385585923105,0.0150922795549583,0.0150922795549583,0,0,1,1.99009900990099,FALSE,FALSE,FALSE
"Enh633",FALSE,0,1,1,0,1,1,0.0157692792961553,0,0.0157692792961553,0.0150922795549583,0,0.0150922795549583,0,0,1,FALSE,FALSE,FALSE
"Enh634",FALSE,5,3,8,0,0,0,0.126154234369242,0.0788463964807763,0.0473078378884657,0,0,0,0.625,0,801,TRUE,FALSE,TRUE
"Enh635",FALSE,1,0,1,1,0,1,0.0157692792961553,0.0157692792961553,0,0.0150922795549583,0.0150922795549583,0,1,1,1,FALSE,FALSE,FALSE
"Enh636",FALSE,8,26,34,1,9,10,0.536155496069278,0.126154234369242,0.410001261700036,0.150922795549583,0.0150922795549583,0.135830515994624,0.235294117647059,0.1,3.3976023976024,TRUE,TRUE,TRUE
"Enh637",FALSE,12,10,22,3,3,6,0.346924144515415,0.189231351553863,0.157692792961553,0.0905536773297495,0.0452768386648748,0.0452768386648748,0.545454545454545,0.5,3.66222961730449,TRUE,TRUE,TRUE
"Enh639",FALSE,0,2,2,0,0,0,0.0315385585923105,0,0.0315385585923105,0,0,0,0,0,201,FALSE,FALSE,FALSE
"Enh640",FALSE,21,31,52,4,4,8,0.820002523400073,0.33115486521926,0.488847658180813,0.120738236439666,0.060369118219833,0.060369118219833,0.403846153846154,0.5,6.49313358302122,TRUE,TRUE,TRUE
"Enh641",FALSE,6,7,13,7,1,8,0.205000630850018,0.0946156757769315,0.110384955073087,0.120738236439666,0.105645956884708,0.0150922795549583,0.461538461538462,0.875,1.62421972534332,TRUE,TRUE,TRUE
"Enh642",FALSE,1,2,3,0,3,3,0.0473078378884657,0.0157692792961553,0.0315385585923105,0.0452768386648748,0,0.0452768386648748,0.333333333333333,0,1,TRUE,TRUE,FALSE
"Enh643",FALSE,1,2,3,0,2,2,0.0473078378884657,0.0157692792961553,0.0315385585923105,0.0301845591099165,0,0.0301845591099165,0.333333333333333,0,1.49751243781095,TRUE,FALSE,TRUE
"Enh644",FALSE,2,2,4,0,2,2,0.063077117184621,0.0315385585923105,0.0315385585923105,0.0301845591099165,0,0.0301845591099165,0.5,0,1.99502487562189,TRUE,FALSE,TRUE
"Enh645",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh646",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh647",FALSE,2,1,3,0,1,1,0.0473078378884657,0.0315385585923105,0.0157692792961553,0.0150922795549583,0,0.0150922795549583,0.666666666666667,0,2.98019801980198,TRUE,FALSE,TRUE
"Enh648",FALSE,1,2,3,0,0,0,0.0473078378884657,0.0157692792961553,0.0315385585923105,0,0,0,0.333333333333333,0,301,TRUE,FALSE,TRUE
"Enh649",FALSE,7,2,9,1,1,2,0.141923513665397,0.110384955073087,0.0315385585923105,0.0301845591099165,0.0150922795549583,0.0150922795549583,0.777777777777778,0.5,4.48258706467662,TRUE,FALSE,TRUE
"Enh650",FALSE,262,0,262,17,0,17,4.13155117559268,4.13155117559268,0,0.25656875243429,0.25656875243429,0,1,1,15.40329218107,TRUE,TRUE,TRUE
"Enh651",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh665",FALSE,0,2,2,0,0,0,0.0315385585923105,0,0.0315385585923105,0,0,0,0,0,201,FALSE,FALSE,FALSE
"Enh672",FALSE,7,5,12,1,0,1,0.189231351553863,0.110384955073087,0.0788463964807763,0.0150922795549583,0.0150922795549583,0,0.583333333333333,1,11.8910891089109,TRUE,FALSE,TRUE
"Enh673",FALSE,6,0,6,1,0,1,0.0946156757769315,0.0946156757769315,0,0.0150922795549583,0.0150922795549583,0,1,1,5.95049504950495,TRUE,FALSE,TRUE
"Enh678",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh700",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh701",FALSE,30,0,30,2,0,2,0.473078378884657,0.473078378884657,0,0.0301845591099165,0.0301845591099165,0,1,1,14.9303482587065,TRUE,FALSE,TRUE
"Enh702",FALSE,3,1,4,0,0,0,0.063077117184621,0.0473078378884657,0.0157692792961553,0,0,0,0.75,0,401,TRUE,FALSE,TRUE
"Enh703",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh704",TRUE,11,18,29,1,1,2,0.457309099588502,0.173462072257708,0.283847027330794,0.0301845591099165,0.0150922795549583,0.0150922795549583,0.379310344827586,0.5,14.4328358208955,TRUE,FALSE,TRUE
"Enh705",FALSE,2,0,2,0,0,0,0.0315385585923105,0.0315385585923105,0,0,0,0,1,0,201,FALSE,FALSE,FALSE
"Enh706",FALSE,0,1,1,2,0,2,0.0157692792961553,0,0.0157692792961553,0.0301845591099165,0.0301845591099165,0,0,1,0.502487562189055,FALSE,FALSE,FALSE
"Enh707",FALSE,3,0,3,0,0,0,0.0473078378884657,0.0473078378884657,0,0,0,0,1,0,301,TRUE,FALSE,TRUE
"Enh708",TRUE,5,34,39,2,6,8,0.615001892550055,0.0788463964807763,0.536155496069278,0.120738236439666,0.0301845591099165,0.0905536773297495,0.128205128205128,0.25,4.87016229712859,TRUE,TRUE,TRUE
"Enh709",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh710",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh711",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh712",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh652",FALSE,7,4,11,0,0,0,0.173462072257708,0.110384955073087,0.063077117184621,0,0,0,0.636363636363636,0,1101,TRUE,FALSE,TRUE
"Enh653",FALSE,0,21,21,3,6,9,0.33115486521926,0,0.33115486521926,0.135830515994624,0.0452768386648748,0.0905536773297495,0,0.333333333333333,2.33185349611543,TRUE,TRUE,TRUE
"Enh654",FALSE,1,13,14,1,6,7,0.220769910146173,0.0157692792961553,0.205000630850018,0.105645956884708,0.0150922795549583,0.0905536773297495,0.0714285714285714,0.142857142857143,1.99857346647646,TRUE,TRUE,TRUE
"Enh655",FALSE,3,11,14,1,4,5,0.220769910146173,0.0473078378884657,0.173462072257708,0.0754613977747913,0.0150922795549583,0.060369118219833,0.214285714285714,0.2,2.79640718562874,TRUE,TRUE,TRUE
"Enh656",FALSE,0,4,4,0,4,4,0.063077117184621,0,0.063077117184621,0.060369118219833,0,0.060369118219833,0,0,1,TRUE,TRUE,FALSE
"Enh657",TRUE,8,1,9,58,3,61,0.141923513665397,0.126154234369242,0.0157692792961553,0.920629052852454,0.875352214187579,0.0452768386648748,0.888888888888889,0.950819672131147,0.147680708080643,TRUE,TRUE,FALSE
"Enh658",TRUE,10,1,11,57,2,59,0.173462072257708,0.157692792961553,0.0157692792961553,0.890444493742537,0.860259934632621,0.0301845591099165,0.909090909090909,0.966101694915254,0.186578546009151,TRUE,TRUE,FALSE
