"","TTseq_Counts","RNAseq_Counts","RNAseq_CPM","TTseq_CPM","RNAseq_RPKM","TTseq_RPKM"
"BLOC1S1",236,806,12.1643773212964,3.56177797497015,7.34563847904369,2.15083211048922
"RDH5",293,178,2.68642576078257,4.42203790960277,0.90057853194186,1.48241297673576
"CD63",1824,14883,224.618396616444,27.5283179082439,85.3089238953451,10.4551150430094
"AC009779.2",69,141,2.12801141724911,1.04136728929212,1.47471338686702,0.721668253147692
"GDF11",284,1051,15.8619858122611,4.28620739360814,1.80229358166812,0.487013679537342
"SARNP",893,1106,16.6920611877838,13.4774056425777,4.96049366650337,4.00517255351492
"AC073487.1",134,31,0.467860666203706,2.02236546036441,0.88442469981797,3.82299708953574
"ORMDL2",397,689,10.3985806133662,5.99163498331843,3.86851957342494,2.22903087177025
"DNAJC14",682,1851,27.9358094562277,10.2929346564815,6.66407668326043,2.45537563370266
"MMP19",182,628,9.47795156051378,2.7467948790024,2.0286711388086,0.587926986087843
"PYM1",272,612,9.23647508763445,4.10510003894865,3.83893395163527,1.70619286739345
"DGKA",1160,3671,55.4037582462518,17.5070442837516,5.48660707528736,1.73371403087261
"AC025162.2",11,1,0.0150922795549583,0.166015075104541,0.0269504992052826,0.296455491258109
"PMEL",20,17,0.25656875243429,0.301845591099165,0.0657699954971265,0.077376465290737
"CDK2",411,1601,24.1627395674882,6.20292689708784,6.21629523218116,1.59581345435756
"AC025162.1",0,0,0,0,0,0
"RAB5B",1272,8419,127.061901573194,19.1973795939069,19.4730883637078,2.94212714082864
"SUOX",213,567,8.55732250766133,3.21465554520611,1.70873053267998,0.641904062541156
"IKZF4",168,592,8.93462949653529,2.53550296523299,1.31140899699623,0.372156607255686
"AC034102.8",0,0,0,0,0,0
"AC034102.3",1,2,0.0301845591099165,0.0150922795549583,0.100615197033055,0.0503075985165275
"RPS26",1074,2224,33.5652297302272,16.2091082420252,16.3493569070761,7.89532793084519
"ERBB3",221,796,12.0134545257468,3.33539378164577,1.32906898171775,0.36900030773822
"PA2G4",791,3970,59.9163498331843,11.937993127972,16.7364105679286,3.33463495194748
"AC034102.4",1,2,0.0301845591099165,0.0150922795549583,0.0695496753684712,0.0347748376842356
"RPL41",864,1141,17.2202909722074,13.0397295354839,15.5417788557828,11.7687089670433
"ESYT1",1473,10462,157.895428703973,22.2309277844535,28.7448441114097,4.04713777252021
"ZC3H10",533,418,6.30857285397255,8.04418500279275,0.754343280398488,0.96187791495788
"AC034102.7",9,4,0.060369118219833,0.135830515994624,0.128444932382623,0.289001097860903
"AC034102.6",14,8,0.120738236439666,0.211291913769416,0.0933062105407002,0.163285868446225
"AC034102.5",11,2,0.0301845591099165,0.166015075104541,0.0558973316850306,0.307435324267668
"MYL6B",1578,7599,114.686232338128,23.8156171377241,35.1906205394685,7.30764563906847
"MYL6",7857,23909,360.841311879497,118.580040463307,78.2905862181594,25.7279324068794
"SMARCC2",1112,5298,79.9588970821688,16.7826148651136,8.71106842599072,1.828370722858
"AC073896.4",62,265,3.99945408206394,0.935721332407412,9.92420367757801,2.32188916230127
"RNF41",1514,4875,73.5748628304215,22.8497112462068,11.2620331900232,3.49758323070669
"NABP2",131,966,14.5791420500897,1.97708862169953,6.6238718991775,0.898268342435044
"SLC39A5",2,0,0,0.0301845591099165,0,0.0103977124043805
"ANKRD52",2628,13308,200.848056317384,39.6625106704303,22.789975753703,4.50045508571772
"COQ10A",135,426,6.42931109041222,2.03745773991936,1.98251960851441,0.628263256219354
"AC073896.5",5,1,0.0150922795549583,0.0754613977747913,0.0278455342342403,0.139227671171202
"CS",1579,6537,98.6582314507621,23.8307094172791,15.4129403922453,3.72296663291346
"AC073896.2",87,82,1.23756692350658,1.31302832128137,0.323462342787919,0.343185656372548
"AC073896.3",8,4,0.060369118219833,0.120738236439666,0.138144435285659,0.276288870571318
"CNPY2",428,1375,20.7518843880676,6.45949564952213,6.87376097650467,2.13961432577745
"PAN2",148,533,8.04418500279275,2.23365737413382,1.10466698747497,0.306736799524007
"IL23A",7,1,0.0150922795549583,0.105645956884708,0.0128117823047184,0.0896824761330287
"STAT2",1420,7291,110.037810235201,21.4310369680407,17.7537609285577,3.45773426396268
"APOF",0,0,0,0,0,0
"AC024884.2",10,3,0.0452768386648748,0.150922795549583,0.0363086115997392,0.121028705332464
"TIMELESS",188,1103,16.646784349119,2.83734855633215,2.84511781731652,0.484933952543523
"MIP",1,5,0.0754613977747913,0.0150922795549583,0.0212387834998005,0.00424775669996011
"SPRYD4",721,641,9.67415119472824,10.8815335591249,0.898333289509541,1.0104497686995
"GLS2",2,19,0.286753311544207,0.0301845591099165,0.0692473584989633,0.00728919563146982
"RBMS2",1603,7749,116.950074271372,24.1929241265981,13.1198198644123,2.71403681025332
"BAZ2A",1736,5094,76.8800720529574,26.2001973074075,7.04158930692044,2.3997249777805
"ATP5F1B",1697,14439,217.917424494042,25.6115984047642,97.3715033485444,11.4439671156229
"PTGES3",1184,6024,90.9158920390685,17.8692589930706,26.7478352571546,5.25721064815257
"NACA",2153,7956,120.074176139248,32.4936778818251,11.997819358438,3.246770371885
"PRIM1",60,207,3.12410186787636,0.905536773297495,1.09425634601624,0.317175752468475
"HSD17B6",5,47,0.709337139083038,0.0754613977747913,0.312208247835844,0.0332136433867919
"SDR9C7",0,0,0,0,0,0
"RDH16",6,4,0.060369118219833,0.0905536773297495,0.0174275745438317,0.0261413618157476
"AC026120.3",0,0,0,0,0,0
"GPR182",0,0,0,0,0,0
"ZBTB39",396,534,8.05927728234771,5.97654270376347,1.28578131498847,0.953500750440885
"TAC3",0,0,0,0,0,0
"MYO1A",7,5,0.0754613977747913,0.105645956884708,0.0169576174774812,0.0237406644684737
"NEMP1",325,1435,21.6574211613651,4.90499085536143,3.7796546529433,0.856019346485416
"NAB2",600,1661,25.0682763407857,9.05536773297495,8.76206792757276,3.16510581369275
"STAT6",412,2574,38.8475275744625,6.2180191766428,5.32303748622397,0.85201687813686
"LRP1",4634,57239,863.866989446256,69.9376234576766,41.4145927151951,3.3528751837421
"LRP1-AS",0,1,0.0150922795549583,0,0.0171698288452312,0
"NXPH4",3,27,0.407491547983873,0.0452768386648748,0.189442839601986,0.0210492044002207
"AC137834.2",26,11,0.166015075104541,0.392399268428915,0.236826070049274,0.559770711025556
"SHMT2",1169,3771,56.9129862017476,17.6428747997462,12.3939429881854,3.84208945987504
"NDUFA4L2",20,78,1.17719780528674,0.301845591099165,0.419528797322432,0.107571486492931
"STAC3",49,19,0.286753311544207,0.739521698192955,0.13713692565481,0.353668913530825
"R3HDM2",437,3260,49.2008313491639,6.59532616551676,8.33488587991935,1.11728378206281
"AC126614.1",5,0,0,0.0754613977747913,0,0.137703280610933
"INHBC",0,4,0.060369118219833,0,0.0188535659649697,0
"INHBE",0,13,0.196199634214457,0,0.0644122239706032,0
"AC022506.2",27,21,0.316937870654123,0.407491547983873,0.155209535090168,0.199555116544502
"GLI1",14,54,0.814983095967746,0.211291913769416,0.178724363150821,0.0463359460020648
"ARHGAP9",8,6,0.0905536773297495,0.120738236439666,0.0176931765005372,0.0235909020007163
"MARS",1594,6691,100.982442502226,24.0570936106035,14.368588859167,3.42303551659127
"DDIT3",1255,789,11.9078085688621,18.9408108414726,9.11079462039944,14.4918216078597
"AC022506.1",513,206,3.1090095883214,7.74233941169359,29.6096151268705,73.7365658256532
"MBD6",512,1671,25.2191991363352,7.72724713213863,4.53093768169875,1.38829449014348
"DCTN2",688,4219,63.6743274423689,10.3834883338113,15.0994373825869,2.4622927042474
"KIF5A",313,413,6.23311145619776,4.72388350070193,1.00275280826862,0.759955518130942
"PIP4K2C",363,2047,30.8938962489995,5.47849747844985,9.36462450712324,1.66065397952405
"DTX3",269,1013,15.2884791891727,4.05982320028377,3.74075830417732,0.993350428256367
"ARHGEF25",115,752,11.3493942253286,1.7356121488202,3.34691661024141,0.51182900289596
"AC025165.1",0,0,0,0,0,0
"SLC26A10",26,25,0.377306988873956,0.392399268428915,0.0882383042268373,0.0917678363959108
"B4GALNT1",43,126,1.90162722392474,0.648968020863205,0.241078502018857,0.0822728221175463
"OS9",761,7822,118.051810678883,11.4852247413232,22.838423424044,2.22194326587797
"AC025165.2",0,0,0,0,0,0
"AGAP2",25,8,0.120738236439666,0.377306988873956,0.0179456356182619,0.0560801113070684
"AGAP2-AS1",62,322,4.85971401669656,0.935721332407412,3.23980934446437,0.623814221604941
"TSPAN31",175,641,9.67415119472824,2.64114892211769,1.84234454289245,0.502980179416815
"CDK4",1175,4472,67.4926741697733,17.733428477076,21.8140511214523,5.73155412963024
"MARCH9",220,767,11.575778418653,3.32030150209082,2.89105355111213,0.829246129393311
"CYP27B1",71,75,1.13192096662187,1.07155184840204,0.344677517241739,0.326294716322179
"METTL1",178,302,4.55786842559739,2.68642576078257,2.34096991556106,1.37977697009891
"EEF1AKMT3",105,379,5.71997395132918,1.58468935327062,1.81126470909727,0.501801568483413
"TSFM",351,718,10.83625672046,5.29739012379035,3.37578090980063,1.65027729713095
"AVIL",431,85,1.28284376217145,6.50477248818701,0.217837283438861,1.10456316661352
"AC025165.5",20,24,0.362214709318998,0.301845591099165,0.626669047264703,0.522224206053919
"AC025165.4",8,6,0.0905536773297495,0.120738236439666,0.20913089452598,0.278841192701307
"CTDSP2",2291,5378,81.1662794465655,34.5764124604094,14.9422458480422,6.36531893601056
"AC083805.2",1,0,0,0.0150922795549583,0,0.0247414418933742
"AC083805.1",17,5,0.0754613977747913,0.25656875243429,0.0128795695126799,0.0437905363431115
"AC083805.3",5,2,0.0301845591099165,0.0754613977747913,0.0229540373459441,0.0573850933648603
"ATP23",39,104,1.56959707371566,0.588598902643372,0.471775495556254,0.176915810833595
"GIHCG",68,176,2.65624120167265,1.02627500973716,0.654569049204695,0.252901678101814
"LINC02403",0,0,0,0,0,0
"AC020637.1",5,2,0.0301845591099165,0.0754613977747913,0.0174578132503855,0.0436445331259637
"LINC02388",4,3,0.0452768386648748,0.060369118219833,0.0103941319249024,0.0138588425665365
"LRIG3",2538,2251,33.972721278211,38.3042055104841,5.76492809743951,6.499950027233
"AC068305.2",4,1,0.0150922795549583,0.060369118219833,0.0271932964954203,0.108773185981681
"AC046129.1",0,0,0,0,0,0
"AC108721.2",0,0,0,0,0,0
"AC108721.1",0,0,0,0,0,0
"LINC02448",0,0,0,0,0,0
"SLC16A7",914,4473,67.5077664493283,13.7943435132318,4.92649539876876,1.00666595002787
"AC080011.1",0,0,0,0,0,0
"AC087883.2",0,6,0.0905536773297495,0,0.0685493393866386,0
"AC090629.1",0,0,0,0,0,0
"TAFA2",43,51,0.769706257302871,0.648968020863205,0.0831665323936111,0.0701208018220643
"AC078789.1",1,3,0.0452768386648748,0.0150922795549583,0.0949199972009953,0.0316399990669984
"USP15",2889,3074,46.3936673519417,43.6015956342744,2.38920935997228,2.24542154878331
"MON2",1521,3687,55.6452347191311,22.9553572030915,3.47478673155558,1.43345555158558
"AC079035.1",0,0,0,0,0,0
"LINC01465",102,26,0.392399268428915,1.53941251460574,0.202267664138616,0.793511605466877
"AC048341.1",962,386,5.82561990821389,14.5187729318698,0.670150685403645,1.67016828849302
"AC048341.2",256,63,0.95081361196237,3.86362356606931,1.93648393475024,7.8688870999375
"PPM1H",684,2705,40.8246161961621,10.3231192155914,5.69857847517617,1.44097141479501
"AC078814.1",0,0,0,0,0,0
"AVPR1A",3,1,0.0150922795549583,0.0452768386648748,0.00253098768320615,0.00759296304961844
"AC026116.1",0,0,0,0,0,0
"DPY19L2",82,331,4.99554453269118,1.23756692350658,0.890312695186452,0.220560848958577
"AC084357.2",0,0,0,0,0,0
"RXYLT1",173,470,7.09337139083038,2.61096436300778,0.913035318680703,0.336074702408003
"RXYLT1-AS1",0,0,0,0,0,0
"SRGAP1",1146,2705,40.8246161961621,17.2957523699822,1.55640930980412,0.659388195576903
"AC079866.2",59,28,0.422583827538831,0.890444493742537,0.820551121434624,1.72901843445153
"AC020611.2",0,0,0,0,0,0
"AC025576.3",0,0,0,0,0,0
"AC025576.2",0,0,0,0,0,0
"AC025576.1",0,0,0,0,0,0
"C12orf66",82,292,4.40694563004781,1.23756692350658,0.734613373903619,0.206295536507181
"C12orf56",5,22,0.332030150209082,0.0754613977747913,0.065489181500805,0.0148839048865466
"XPOT",2704,12032,181.590307605258,40.8095239166071,24.8074190717565,5.57507157330698
"AC135279.4",8,6,0.0905536773297495,0.120738236439666,0.0690722176428295,0.0920962901904394
"TBK1",1003,1722,25.9889053936381,15.1375563936231,4.07221958533972,2.37191419517755
"RASSF3",752,4092,61.7576079388892,11.3493942253286,14.5620391273023,2.67611276239769
"AC078962.2",0,0,0,0,0,0
"AC078962.4",4,0,0,0.060369118219833,0,0.23767369377887
"AC078962.1",52,8,0.120738236439666,0.784798536857829,0.429673439287068,2.79287735536594
"AC078962.3",0,0,0,0,0,0
"GNS",1311,17670,266.680579736112,19.7859784965503,42.5463592431577,3.15666536320202
"AC025262.1",0,1,0.0150922795549583,0,0.0256235646094368,0
"TBC1D30",11,32,0.482952945758664,0.166015075104541,0.0522054854349437,0.0179456356182619
"AC025262.4",0,1,0.0150922795549583,0,0.0109285152461682,0
"LINC02389",1,2,0.0301845591099165,0.0150922795549583,0.00388375696216116,0.00194187848108058
"LINC02231",0,0,0,0,0,0
"AC135895.1",0,0,0,0,0,0
"WIF1",0,0,0,0,0,0
"LEMD3",570,1471,22.2007432253436,8.60259934632621,3.98005436094363,1.54223724387347
"AC026124.2",66,33,0.498045225313622,0.996090450627245,0.759215282490278,1.51843056498056
"MSRB3",1853,8371,126.337472154556,27.9659940153376,17.0611035995348,3.77663659896525
"AC026124.1",1099,421,6.35384969263743,16.5864152308991,1.83796635598421,4.79792167512269
"AC025419.1",2,2,0.0301845591099165,0.0301845591099165,0.00703111090377743,0.00703111090377743
"AC090023.1",0,0,0,0,0,0
"LINC02454",228,197,2.97317907232678,3.44103973853048,1.59934323417255,1.85101653498143
"AC090023.2",5,5,0.0754613977747913,0.0754613977747913,0.0564408360320054,0.0564408360320054
"HMGA2",15890,5720,86.3278390543612,239.816322128287,5.60461202716102,15.5694554390889
"AC107308.1",948,108,1.62996619193549,14.3074810181004,5.41517007287539,47.5331595285728
"HMGA2-AS1",45,17,0.25656875243429,0.679152579973122,0.0425275571745882,0.112572945462145
"AC090673.1",3,2,0.0301845591099165,0.0452768386648748,0.0664858130174372,0.0997287195261559
"LINC02425",0,2,0.0301845591099165,0,0.0802780827391397,0
"LLPH",419,888,13.4019442448029,6.32366513352751,1.68049457615084,0.792936066900001
"LLPH-DT",4,1,0.0150922795549583,0.060369118219833,0.0242251678249731,0.0969006712998925
"TMBIM4",506,1601,24.1627395674882,7.63669345480888,5.84064287345617,1.84594959023662
"IRAK3",4,26,0.392399268428915,0.060369118219833,0.0405036404241241,0.0062313292960191
"AC078889.1",0,0,0,0,0,0
"HELB",206,355,5.35775924201018,3.1090095883214,0.388355990287778,0.225355870420513
"GRIP1",182,292,4.40694563004781,2.7467948790024,0.670767980220367,0.418081412329133
"AC073530.1",26,27,0.407491547983873,0.392399268428915,0.179987432855068,0.173321231638213
"CAND1",3248,9204,138.909341023836,49.0197239945044,10.2289647292957,3.60969985231991
"AC078983.1",48,16,0.241476472879332,0.724429418637996,0.138540718806272,0.415622156418816
"LINC02420",0,0,0,0,0,0
"LINC02408",1,2,0.0301845591099165,0.0150922795549583,0.010218198750818,0.00510909937540902
"LINC02442",0,0,0,0,0,0
"DYRK2",6012,4229,63.8252502379185,90.734784684409,6.72269330502617,9.55706600846946
"AC078777.1",0,0,0,0,0,0
"LINC02421",31,64,0.965905891517328,0.467860666203706,0.308103952637106,0.149237852058598
"LINC01479",3,7,0.105645956884708,0.0452768386648748,0.147756583055535,0.0633242498809437
"IFNG-AS1",0,14,0.211291913769416,0,0.0994314888326662,0
"IFNG",0,0,0,0,0,0
"IL26",1,0,0,0.0150922795549583,0,0.0141578607457395
"IL22",0,0,0,0,0,0
"MDM1",143,386,5.82561990821389,2.15819597635903,0.889543427731545,0.329545881258059
"LINC02384",0,0,0,0,0,0
"AC022511.1",0,0,0,0,0,0
"AC008033.3",0,0,0,0,0,0
"RAP1B",2841,3141,47.4048500821239,42.8771662156364,2.80071192733805,2.53321317592086
"AC090061.1",10,11,0.166015075104541,0.150922795549583,0.058353277716886,0.0530484342880782
"NUP107",487,1433,21.6272366022552,7.34994014326467,2.66904067657105,0.90706406803217
"SLC35E3",458,1148,17.3259369290921,6.91226403617088,0.891618820970156,0.355715522651857
"MDM2",8765,14495,218.76259214912,132.283830299209,16.2672956684354,9.83669172361757
"AC025423.1",311,47,0.709337139083038,4.69369894159202,1.89662336653219,12.5499971700321
"AC025423.4",4,3,0.0452768386648748,0.060369118219833,0.0576775014839169,0.0769033353118892
"CPM",48,519,7.83289308902333,0.724429418637996,1.03953458381199,0.0961419268265423
"AC127894.1",0,0,0,0,0,0
"CPSF6",1579,3285,49.5781383380379,23.8307094172791,6.15877494882458,2.96033657357504
"AC020656.2",0,0,0,0,0,0
"LYZ",0,2,0.0301845591099165,0,0.0171114280668461,0
"AC020656.1",0,0,0,0,0,0
"YEATS4",120,396,5.97654270376347,1.81107354659499,3.35572302288797,1.01688576451151
"LINC02373",0,4,0.060369118219833,0,0.142716591536248,0
"FRS2",1674,2816,42.4998592267624,25.2644759750001,5.86852516249136,3.48860480185033
"CCT2",1459,4669,70.4658532421001,22.0196358706841,16.6585941470686,5.20558767628466
"LRRC10",0,0,0,0,0,0
"BEST3",15,55,0.830075375522704,0.226384193324374,0.120949348028953,0.0329861858260781
"AC025263.1",3,2,0.0301845591099165,0.0452768386648748,0.0108033497172214,0.0162050245758321
"RAB3IP",270,685,10.3382114951464,4.07491547983873,0.819712297426769,0.32309827781785
"MYRFL",29,36,0.543322063978497,0.437676107093789,0.150880884192862,0.121542934488695
"AC025159.1",346,230,3.4712242976404,5.22192872601556,0.436302702066415,0.656351021369477
"AC078922.1",0,1,0.0150922795549583,0,0.0347748376842356,0
"LINC02821",0,0,0,0,0,0
"LINC01481",22,10,0.150922795549583,0.332030150209082,0.239940851430179,0.527869873146394
"AC092881.2",0,0,0,0,0,0
"CNOT2",2823,2645,39.9190794228646,42.6055051836472,2.85278921052416,3.04477275663883
"KCNMB4",157,1095,16.5260461126793,2.36948789012845,3.40042101083936,0.4875489485861
"AC025569.1",4,9,0.135830515994624,0.060369118219833,0.0213301689690051,0.00948007509733559
"PTPRB",27,67,1.0111827301822,0.407491547983873,0.0695353273402698,0.0280216990774221
"AC083809.1",0,0,0,0,0,0
"PTPRR",10,28,0.422583827538831,0.150922795549583,0.0838959355844414,0.0299628341373005
"AC123905.1",0,0,0,0,0,0
"AC025575.1",1,0,0,0.0150922795549583,0,0.0277431609466144
"AC025575.2",1,0,0,0.0150922795549583,0,0.0267119992123155
"TSPAN8",5,15,0.226384193324374,0.0754613977747913,0.0935858591667523,0.0311952863889174
"LGR5",145,396,5.97654270376347,2.18838053546895,1.1442739237533,0.418989189253101
"AC090116.1",26,7,0.105645956884708,0.392399268428915,0.236874342790825,0.879818987508777
"AC078860.2",1,0,0,0.0150922795549583,0,0.00481719743216031
"ZFC3H1",4412,4898,73.9219852601855,66.5871373964758,7.73323415212737,6.96591038774724
"THAP2",144,411,6.20292689708784,2.17328825591399,1.18376467501676,0.414749667159158
"TMEM19",180,1048,15.8167089735963,2.71661031989249,2.43558807723995,0.418326196472511
"AC011601.1",0,0,0,0,0,0
"RAB21",1779,4620,69.7263315439071,26.8491653282707,4.34486113807996,1.67305367200092
"AC089984.1",0,0,0,0,0,0
"TBC1D15",1188,1870,28.2225627677719,17.9296281112904,3.43048046283845,2.17936405874443
"TPH2",2,2,0.0301845591099165,0.0301845591099165,0.00435626484484291,0.00435626484484291
"AC090109.1",0,0,0,0,0,0
"TRHDE",1199,4443,67.0549980626795,18.0956431863949,5.46762867438679,1.47550906607917
"TRHDE-AS1",3587,2179,32.886077150254,54.1360067636353,1.81771374918495,2.99226214700615
"AC133480.1",0,0,0,0,0,0
"AC090503.2",0,0,0,0,0,0
"LINC02444",0,0,0,0,0,0
"AC090503.1",0,0,0,0,0,0
"LINC02445",0,0,0,0,0,0
"AC090015.1",0,0,0,0,0,0
"AC136188.1",0,0,0,0,0,0
"LINC02394",0,0,0,0,0,0
"AC090502.2",0,0,0,0,0,0
"ATXN7L3B",1871,4505,67.9907193950869,28.2376550473269,8.95085826686242,3.71743747331844
"AC025257.1",1,1,0.0150922795549583,0.0150922795549583,0.040246078813222,0.040246078813222
"AC073525.1",0,0,0,0,0,0
"KCNC2",0,0,0,0,0,0
"AC091534.1",0,0,0,0,0,0
"CAPS2",102,295,4.45222246871269,1.53941251460574,0.665603598252756,0.23014090515858
"AC121761.2",5,11,0.166015075104541,0.0754613977747913,0.240950762125604,0.109523073693456
"GLIPR1L1",1,1,0.0150922795549583,0.0150922795549583,0.0111546781633099,0.0111546781633099
"GLIPR1L2",5,19,0.286753311544207,0.0754613977747913,0.0760417161347671,0.0200109779302019
"GLIPR1",5064,15989,241.310457804228,76.4273036663086,38.8583667961719,12.3071342457824
"AC121761.1",9,5,0.0754613977747913,0.135830515994624,0.050918621980291,0.0916535195645238
"KRR1",1246,1778,26.8340730487158,18.804980325478,2.49688964815444,1.74978880854918
"AC078923.1",1,5,0.0754613977747913,0.0150922795549583,0.0544847637363114,0.0108969527472623
"AC078820.2",0,0,0,0,0,0
"AC078820.1",1,1,0.0150922795549583,0.0150922795549583,0.0203399994002133,0.0203399994002133
"AC011611.2",0,0,0,0,0,0
"PHLDA1",6068,7811,117.885795603779,91.5799523394867,14.6097156529655,11.3496037104333
"AC011611.3",13,13,0.196199634214457,0.196199634214457,0.344814822872509,0.344814822872509
"AC011611.4",74,28,0.422583827538831,1.11682868706691,0.542469611731491,1.43366968814751
"NAP1L1",4382,12991,196.063803698463,66.1343690098271,11.3449718608068,3.82677751474523
"LNCOG",30,63,0.95081361196237,0.452768386648748,0.451050100551409,0.214785762167338
"BBS10",299,1048,15.8167089735963,4.51259158693252,4.43293412937115,1.26473979454387
"OSBPL8",1937,10829,163.434295300643,29.2337454979541,17.7684600239881,3.17827196107351
"AC107032.2",0,3,0.0452768386648748,0,0.117297509494494,0
"AC107032.3",0,0,0,0,0,0
"ZDHHC17",1571,2831,42.7262434200868,23.7099711808394,4.85525493410077,2.69431490691357
"CSRP2",398,670,10.111827301822,6.00672726287339,1.73088450904177,1.02819706656511
"AC124784.1",6,1,0.0150922795549583,0.0905536773297495,0.0264313127057062,0.158587876234237
"E2F7",1268,1559,23.5288638261799,19.1370104756871,3.74008326596406,3.04196637667892
"AC079030.1",0,0,0,0,0,0
"LINC02464",0,0,0,0,0,0
"NAV3",2547,4386,66.1947381280469,38.4400360264787,4.98529433107749,2.89501702262981
"AC073591.1",1,3,0.0452768386648748,0.0150922795549583,0.0694430040872312,0.0231476680290771
"AC138331.1",0,0,0,0,0,0
"AC073571.1",0,0,0,0,0,0
"LINC02424",0,0,0,0,0,0
"AC128707.1",1,0,0,0.0150922795549583,0,0.00464950078710975
"AC130415.1",0,0,0,0,0,0
"AC079362.1",0,0,0,0,0,0
"AC068993.2",0,0,0,0,0,0
"SYT1",325,881,13.2962982879182,4.90499085536143,2.08112353856914,0.76772434737227
"AC090709.1",0,0,0,0,0,0
"AC027288.3",64,51,0.769706257302871,0.965905891517328,0.341636155039002,0.428719880833257
"AC027288.1",5,0,0,0.0754613977747913,0,0.0541329969690038
"PAWR",6876,11942,180.232002445311,103.774514219893,15.631570029949,9.00039151950503
"AC073569.2",10,6,0.0905536773297495,0.150922795549583,0.255801348389123,0.426335580648538
"PPP1R12A",6700,12211,184.291825645595,101.11827301822,15.5337007455829,8.52311808987022
"AC073569.3",393,92,1.38848971905616,5.93126586509859,2.03590867896798,8.69687076993929
"AC073569.1",0,0,0,0,0,0
"PPP1R12A-AS1",136,74,1.11682868706691,2.05255001947432,0.345339730076348,0.634678422843019
"OTOGL",5,40,0.60369118219833,0.0754613977747913,0.0491685276265133,0.00614606595331416
"PTPRQ",75,217,3.27502466342594,1.13192096662187,0.263859544265706,0.0911956950227094
"AC074031.1",4,2,0.0301845591099165,0.060369118219833,0.0411233775339462,0.0822467550678924
"MYF6",0,0,0,0,0,0
"MYF5",0,0,0,0,0,0
"LINC01490",0,0,0,0,0,0
"LIN7A",262,880,13.2812060083633,3.95417724339906,1.95455570395339,0.581924539131577
"ACSS3",74,188,2.83734855633215,1.11682868706691,0.153660902048857,0.060483546551146
"AC078955.1",0,0,0,0,0,0
"PPFIA2",112,394,5.94635814465355,1.69033531015532,0.693614620862423,0.197169638417745
"PPFIA2-AS1",1,0,0,0.0150922795549583,0,0.00743462047042279
"AC069228.1",0,0,0,0,0,0
"LINC02426",0,0,0,0,0,0
"CCDC59",681,609,9.19119824896958,10.2778423769266,2.61262030954223,2.92150152840437
"METTL25",160,322,4.85971401669656,2.41476472879332,1.33362075101442,0.662668696156235
"AC089998.4",0,0,0,0,0,0
"AC089998.2",0,0,0,0,0,0
"AC089998.1",4,2,0.0301845591099165,0.060369118219833,0.00960985645014852,0.019219712900297
"AC091214.1",1,0,0,0.0150922795549583,0,0.0145960150434799
"TMTC2",60,336,5.07100593046597,0.905536773297495,0.609276214161477,0.108799323957407
"AC090680.1",0,0,0,0,0,0
"AC093025.1",0,0,0,0,0,0
"AC090679.3",0,0,0,0,0,0
"AC090679.2",0,0,0,0,0,0
"SLC6A15",54,283,4.27111511405319,0.814983095967746,0.489413901003001,0.0933863980712439
"TSPAN19",2,2,0.0301845591099165,0.0301845591099165,0.0073891209571399,0.0073891209571399
"LRRIQ1",15,39,0.588598902643372,0.226384193324374,0.066939486255359,0.0257459562520612
"ALX1",1,4,0.060369118219833,0.0150922795549583,0.0453221608257005,0.0113305402064251
"LINC02820",0,0,0,0,0,0
"RASSF9",57,85,1.28284376217145,0.860259934632621,0.232609929677507,0.155985482254328
"NTS",0,0,0,0,0,0
"MGAT4C",4,11,0.166015075104541,0.060369118219833,0.00597972391688725,0.00217444506068627
"AC016993.1",0,0,0,0,0,0
"AC010196.1",0,0,0,0,0,0
"LINC02258",0,0,0,0,0,0
"AC079598.1",0,0,0,0,0,0
"C12orf50",0,4,0.060369118219833,0,0.0107629021607832,0
"C12orf29",393,791,11.937993127972,5.93126586509859,1.86676984018327,0.92748488899118
"CEP290",582,1575,23.7703402990593,8.78370670098571,2.2764164239666,0.841190069046706
"TMTC3",628,4410,66.5569528373659,9.47795156051378,9.08379320832072,1.29356510993773
"KITLG",670,1323,19.9670858512098,10.111827301822,3.21790263516676,1.62962567313812
"AC024941.2",2,2,0.0301845591099165,0.0301845591099165,0.0310221573585987,0.0310221573585987
"AC024941.1",0,1,0.0150922795549583,0,0.0451864657334079,0
"LINC02458",1,2,0.0301845591099165,0.0150922795549583,0.00698070284688171,0.00349035142344085
"DUSP6",2275,997,15.0470027162934,34.33493598753,3.89919738696382,8.8973661538041
"AC024909.1",33,19,0.286753311544207,0.498045225313622,0.12705064756057,0.220666914184148
"AC010201.3",6,3,0.0452768386648748,0.0905536773297495,0.0387644166651325,0.077528833330265
"AC010201.2",58,37,0.558414343533455,0.875352214187579,0.373521300022378,0.585519875710755
"AC010201.1",13,9,0.135830515994624,0.196199634214457,0.251537992582638,0.363332655952699
"POC1B",208,882,13.3113905674732,3.13919414743132,1.51800553854182,0.357987700699204
"GALNT4",341,871,13.1453754923686,5.14646732824077,2.44110965503596,0.955704239227626
"POC1B-AS1",101,171,2.58077980389786,1.52432023505078,0.316349571451074,0.186849746880459
"AC025034.1",3,5,0.0754613977747913,0.0452768386648748,0.0441036807567453,0.0264622084540472
"ATP2B1",699,2153,32.4936778818251,10.5495034089158,3.42290928914201,1.11129289043672
